experiment_id,variant,repetition,success,error,response,willingness_to_pay,offer,config_business_type,config_clients_per_month,config_average_contract_value,config_additional_clients_from_software,config_admin_time_percentage,config_client_name,config_agent_name,config_vendor_name,config_software_type
on_behalf_agent_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_agent_company,4,True,,"1500, 1200",1500.0,1200.0,marketing consultant for small businesses in the US,20,1000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_no_law_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_no_law,4,True,,2000 1500,2000.0,1500.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_with_personhood,4,True,,"5000, 3000",5000.0,3000.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human,4,True,,2500 2000,2500.0,2000.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_with_personhood,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_company,4,True,,2000 1500,2000.0,1500.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_agent_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_agent_company,4,True,,2000 1500,2000.0,1500.0,marketing consultant for small businesses in the US,20,1000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_no_law_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_no_law,4,True,,3000 2000,3000.0,2000.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_with_personhood,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human,4,True,,2500 2000,2500.0,2000.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_with_personhood,4,True,,2000 1500,2000.0,1500.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_company,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_agent_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=10_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_agent_company,4,True,,2000 1500,2000.0,1500.0,marketing consultant for small businesses in the US,20,1000000,10,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_no_law_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_no_law,4,True,,5000 3000,5000.0,3000.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_with_personhood,4,True,,2000000 1500000,2000000.0,1500000.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human,4,True,,5000 3500,5000.0,3500.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_with_personhood,4,True,,5000 3000,5000.0,3000.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_company,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_agent_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=1000000_additional_clients_from_software=200_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_agent_company,4,True,,5000 3000,5000.0,3000.0,marketing consultant for small businesses in the US,20,1000000,200,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_no_law_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_no_law,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
self_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,self_with_personhood,4,True,,2000000 1500000,2000000.0,1500000.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human,4,True,,5000 3500,5000.0,3500.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_with_personhood_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_with_personhood,4,True,,1500 1200,1500.0,1200.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_human_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_human_company,4,True,,10000 8000,10000.0,8000.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
on_behalf_agent_company_business_type=marketing consultant for small businesses in the US_clients_per_month=20_average_contract_value=20000000_additional_clients_from_software=1_admin_time_percentage=10_client_name=Acme Consulting LLC_agent_name=NegotiationAgentZero_vendor_name=John Smith_software_type=CRM software,on_behalf_agent_company,4,True,,3000 2500,3000.0,2500.0,marketing consultant for small businesses in the US,20,20000000,1,10,Acme Consulting LLC,NegotiationAgentZero,John Smith,CRM software
